id;value;location;date;measure;unit
818778;5.0e-03;"Sakda";7/6/2007;"Endosulfan (alpha)";"µg/l"
818779;5.0e-03;"Sakda";7/6/2007;"Endosulfan (beta)";"µg/l"
818780;0.01;"Sakda";7/6/2007;"p,p-DDT";"µg/l"
818781;5.0e-03;"Sakda";7/6/2007;"p,p-DDD";"µg/l"
818782;5.0e-03;"Sakda";7/6/2007;"p,p-DDE";"µg/l"
818783;0.01;"Sakda";7/6/2007;"alpha-Hexachlorocyclohexane";"µg/l"
818784;5.0e-03;"Sakda";7/6/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
818785;5.0e-03;"Sakda";7/6/2007;"gamma-Hexachlorocyclohexane";"µg/l"
818786;0.01;"Sakda";7/6/2007;"Aldrin";"µg/l"
818787;5.0e-03;"Sakda";7/6/2007;"Dieldrin";"µg/l"
818788;5.0e-03;"Sakda";7/6/2007;"Endrin";"µg/l"
818789;0.03;"Sakda";7/6/2007;"Total coliforms";"mg/l"
818790;0.03;"Sakda";7/6/2007;"Fecal coliforms";"mg/l"
818791;2.0e-03;"Sakda";7/6/2007;"Fecal streptococci";"mg/l"
818792;24.00;"Sakda";7/7/2007;"Water temperature";"C"
818795;7.50;"Sakda";7/7/2007;"Dissolved oxygen";"mg/l"
818796;96.60;"Sakda";7/7/2007;"Oxygen saturation";"mg/l"
818798;125.40;"Sakda";7/7/2007;"Total hardness";"mg/l"
818799;169.70;"Sakda";7/7/2007;"Bicarbonates";"mg/l"
818802;204.00;"Sakda";7/7/2007;"Total dissolved salts";"mg/l"
818803;0.20;"Sakda";7/7/2007;"Ammonium";"mg/l"
818804;0.03;"Sakda";7/7/2007;"Nitrites";"mg/l"
818805;0.42;"Sakda";7/7/2007;"Nitrates";"mg/l"
818806;0.79;"Sakda";7/7/2007;"Total nitrogen";"mg/l"
818807;0.07;"Sakda";7/7/2007;"Orthophosphate-phosphorus";"mg/l"
818808;0.07;"Sakda";7/7/2007;"Total phosphorus";"mg/l"
818809;5.64;"Sakda";7/7/2007;"Silica (SiO2)";"mg/l"
818810;52.10;"Sakda";7/7/2007;"Calcium";"mg/l"
818811;21.70;"Sakda";7/7/2007;"Magnesium";"mg/l"
818812;28.10;"Sakda";7/7/2007;"Chlorides";"mg/l"
818813;30.80;"Sakda";7/7/2007;"Sulphates";"mg/l"
818814;0.36;"Sakda";7/7/2007;"Iron";"mg/l"
818815;0.04;"Sakda";7/7/2007;"Manganese";"mg/l"
818816;34.00;"Sakda";7/7/2007;"Zinc";"µg/l"
818817;18.86;"Sakda";7/7/2007;"Copper";"µg/l"
818818;1.35;"Sakda";7/7/2007;"Chromium";"µg/l"
818819;1.81;"Sakda";7/7/2007;"Lead";"µg/l"
818820;0.11;"Sakda";7/7/2007;"Cadmium";"µg/l"
818821;0.02;"Sakda";7/7/2007;"Mercury";"µg/l"
818822;7.15;"Sakda";7/7/2007;"Nickel";"µg/l"
818823;1.30;"Sakda";7/7/2007;"Biochemical Oxygen";"mg/l"
818824;33.60;"Sakda";7/7/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
818825;2.46;"Sakda";7/7/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
818826;0.00;"Sakda";7/7/2007;"Petroleum hydrocarbons";"mg/l"
818827;0.06;"Sakda";7/7/2007;"Atrazine";"µg/l"
818828;0.06;"Sakda";7/7/2007;"Simazine";"µg/l"
818829;0.11;"Sakda";7/7/2007;"Alachlor";"µg/l"
818830;0.01;"Sakda";7/7/2007;"Metolachlor";"µg/l"
818831;5.0e-03;"Sakda";7/7/2007;"Heptachloroepoxide";"µg/l"
818832;5.0e-03;"Sakda";7/7/2007;"Heptachlor";"µg/l"
818833;5.0e-03;"Sakda";7/7/2007;"Endosulfan (alpha)";"µg/l"
818834;0.03;"Sakda";7/7/2007;"Endosulfan (beta)";"µg/l"
818835;0.05;"Sakda";7/7/2007;"p,p-DDT";"µg/l"
818836;0.03;"Sakda";7/7/2007;"p,p-DDD";"µg/l"
818837;6.0e-03;"Sakda";7/7/2007;"p,p-DDE";"µg/l"
818838;5.0e-03;"Sakda";7/7/2007;"alpha-Hexachlorocyclohexane";"µg/l"
818839;5.0e-03;"Sakda";7/7/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
818840;8.0e-03;"Sakda";7/7/2007;"gamma-Hexachlorocyclohexane";"µg/l"
818841;0.01;"Sakda";7/7/2007;"Aldrin";"µg/l"
818842;5.0e-03;"Sakda";7/7/2007;"Dieldrin";"µg/l"
818843;5.0e-03;"Sakda";7/7/2007;"Endrin";"µg/l"
818844;2.12;"Sakda";7/7/2007;"Macrozoobenthos";
818845;0.22;"Sakda";7/7/2007;"Total coliforms";"mg/l"
818846;0.11;"Sakda";7/7/2007;"Fecal coliforms";"mg/l"
818847;0.01;"Sakda";7/7/2007;"Fecal streptococci";"mg/l"
818848;24.50;"Sakda";11/8/2007;"Water temperature";"C"
818851;7.60;"Sakda";11/8/2007;"Dissolved oxygen";"mg/l"
818852;91.20;"Sakda";11/8/2007;"Oxygen saturation";"mg/l"
818854;119.80;"Sakda";11/8/2007;"Total hardness";"mg/l"
818855;185.80;"Sakda";11/8/2007;"Bicarbonates";"mg/l"
818858;254.00;"Sakda";11/8/2007;"Total dissolved salts";"mg/l"
818859;0.04;"Sakda";11/8/2007;"Ammonium";"mg/l"
818860;0.02;"Sakda";11/8/2007;"Nitrites";"mg/l"
818861;3.12;"Sakda";11/8/2007;"Nitrates";"mg/l"
818862;3.82;"Sakda";11/8/2007;"Total nitrogen";"mg/l"
818863;0.04;"Sakda";11/8/2007;"Orthophosphate-phosphorus";"mg/l"
818864;0.16;"Sakda";11/8/2007;"Total phosphorus";"mg/l"
818865;9.56;"Sakda";11/8/2007;"Silica (SiO2)";"mg/l"
818866;12.00;"Sakda";11/8/2007;"Sodium";"mg/l"
818867;0.80;"Sakda";11/8/2007;"Potassium";"mg/l"
818868;54.40;"Sakda";11/8/2007;"Calcium";"mg/l"
818869;18.90;"Sakda";11/8/2007;"Magnesium";"mg/l"
818870;28.80;"Sakda";11/8/2007;"Chlorides";"mg/l"
818871;31.65;"Sakda";11/8/2007;"Sulphates";"mg/l"
818872;0.28;"Sakda";11/8/2007;"Iron";"mg/l"
818873;0.09;"Sakda";11/8/2007;"Manganese";"mg/l"
818874;24.00;"Sakda";11/8/2007;"Zinc";"µg/l"
818875;6.67;"Sakda";11/8/2007;"Copper";"µg/l"
818876;1.09;"Sakda";11/8/2007;"Chromium";"µg/l"
818877;5.07;"Sakda";11/8/2007;"Lead";"µg/l"
818878;0.05;"Sakda";11/8/2007;"Cadmium";"µg/l"
818879;0.02;"Sakda";11/8/2007;"Mercury";"µg/l"
818880;2.03;"Sakda";11/8/2007;"Nickel";"µg/l"
818881;1.48;"Sakda";11/8/2007;"Biochemical Oxygen";"mg/l"
818882;39.50;"Sakda";11/8/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
818883;3.96;"Sakda";11/8/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
818884;0.02;"Sakda";11/8/2007;"Anionic active surfactants";"mg/l"
818885;5.88;"Sakda";11/8/2007;"Petroleum hydrocarbons";"mg/l"
818886;0.06;"Sakda";11/8/2007;"Atrazine";"µg/l"
818887;0.06;"Sakda";11/8/2007;"Simazine";"µg/l"
818888;0.05;"Sakda";11/8/2007;"Alachlor";"µg/l"
818889;5.0e-03;"Sakda";11/8/2007;"Metolachlor";"µg/l"
818890;5.0e-03;"Sakda";11/8/2007;"Heptachloroepoxide";"µg/l"
818891;5.0e-03;"Sakda";11/8/2007;"Heptachlor";"µg/l"
818892;5.0e-03;"Sakda";11/8/2007;"Endosulfan (alpha)";"µg/l"
818893;0.02;"Sakda";11/8/2007;"Endosulfan (beta)";"µg/l"
818894;0.03;"Sakda";11/8/2007;"p,p-DDT";"µg/l"
818895;0.05;"Sakda";11/8/2007;"p,p-DDD";"µg/l"
818896;0.01;"Sakda";11/8/2007;"p,p-DDE";"µg/l"
818897;5.0e-03;"Sakda";11/8/2007;"alpha-Hexachlorocyclohexane";"µg/l"
818898;5.0e-03;"Sakda";11/8/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
818899;0.01;"Sakda";11/8/2007;"gamma-Hexachlorocyclohexane";"µg/l"
818900;0.01;"Sakda";11/8/2007;"Aldrin";"µg/l"
818901;5.0e-03;"Sakda";11/8/2007;"Dieldrin";"µg/l"
818902;5.0e-03;"Sakda";11/8/2007;"Endrin";"µg/l"
818903;22.50;"Sakda";6/9/2007;"Water temperature";"C"
818906;6.80;"Sakda";6/9/2007;"Dissolved oxygen";"mg/l"
818907;79.00;"Sakda";6/9/2007;"Oxygen saturation";"mg/l"
818909;114.40;"Sakda";6/9/2007;"Total hardness";"mg/l"
818910;185.40;"Sakda";6/9/2007;"Bicarbonates";"mg/l"
818913;261.00;"Sakda";6/9/2007;"Total dissolved salts";"mg/l"
818914;0.09;"Sakda";6/9/2007;"Ammonium";"mg/l"
818915;0.01;"Sakda";6/9/2007;"Nitrites";"mg/l"
818916;3.12;"Sakda";6/9/2007;"Nitrates";"mg/l"
818917;3.86;"Sakda";6/9/2007;"Total nitrogen";"mg/l"
818918;9.1e-03;"Sakda";6/9/2007;"Orthophosphate-phosphorus";"mg/l"
818919;0.11;"Sakda";6/9/2007;"Total phosphorus";"mg/l"
818920;10.04;"Sakda";6/9/2007;"Silica (SiO2)";"mg/l"
818921;18.20;"Sakda";6/9/2007;"Sodium";"mg/l"
818922;2.00;"Sakda";6/9/2007;"Potassium";"mg/l"
818923;46.50;"Sakda";6/9/2007;"Calcium";"mg/l"
818924;21.00;"Sakda";6/9/2007;"Magnesium";"mg/l"
818925;28.40;"Sakda";6/9/2007;"Chlorides";"mg/l"
818926;30.23;"Sakda";6/9/2007;"Sulphates";"mg/l"
818927;0.86;"Sakda";6/9/2007;"Iron";"mg/l"
818928;0.08;"Sakda";6/9/2007;"Manganese";"mg/l"
818929;38.00;"Sakda";6/9/2007;"Zinc";"µg/l"
818930;5.81;"Sakda";6/9/2007;"Copper";"µg/l"
818931;1.20;"Sakda";6/9/2007;"Chromium";"µg/l"
818932;2.55;"Sakda";6/9/2007;"Lead";"µg/l"
818933;0.05;"Sakda";6/9/2007;"Cadmium";"µg/l"
818934;0.04;"Sakda";6/9/2007;"Mercury";"µg/l"
818935;4.58;"Sakda";6/9/2007;"Nickel";"µg/l"
818936;2.31;"Sakda";6/9/2007;"Biochemical Oxygen";"mg/l"
818937;34.40;"Sakda";6/9/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
818938;4.80;"Sakda";6/9/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
818939;0.09;"Sakda";6/9/2007;"Anionic active surfactants";"mg/l"
818940;8.23;"Sakda";6/9/2007;"Petroleum hydrocarbons";"mg/l"
818942;0.06;"Sakda";6/9/2007;"Atrazine";"µg/l"
818943;0.06;"Sakda";6/9/2007;"Simazine";"µg/l"
818944;0.10;"Sakda";6/9/2007;"Alachlor";"µg/l"
818945;5.0e-03;"Sakda";6/9/2007;"Metolachlor";"µg/l"
818946;5.0e-03;"Sakda";6/9/2007;"Heptachloroepoxide";"µg/l"
818947;5.0e-03;"Sakda";6/9/2007;"Heptachlor";"µg/l"
818948;6.0e-03;"Sakda";6/9/2007;"Endosulfan (alpha)";"µg/l"
818949;0.01;"Sakda";6/9/2007;"Endosulfan (beta)";"µg/l"
818950;0.02;"Sakda";6/9/2007;"p,p-DDT";"µg/l"
818951;9.0e-03;"Sakda";6/9/2007;"p,p-DDD";"µg/l"
818952;5.0e-03;"Sakda";6/9/2007;"p,p-DDE";"µg/l"
818953;5.0e-03;"Sakda";6/9/2007;"alpha-Hexachlorocyclohexane";"µg/l"
818954;5.0e-03;"Sakda";6/9/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
818955;8.0e-03;"Sakda";6/9/2007;"gamma-Hexachlorocyclohexane";"µg/l"
818956;0.01;"Sakda";6/9/2007;"Aldrin";"µg/l"
818957;5.0e-03;"Sakda";6/9/2007;"Dieldrin";"µg/l"
818958;5.0e-03;"Sakda";6/9/2007;"Endrin";"µg/l"
818959;3.60;"Sakda";6/9/2007;"Total coliforms";"mg/l"
818960;0.14;"Sakda";6/9/2007;"Fecal coliforms";"mg/l"
818961;2.0e-03;"Sakda";6/9/2007;"Fecal streptococci";"mg/l"
818962;15.50;"Sakda";13/10/2007;"Water temperature";"C"
818965;8.10;"Sakda";13/10/2007;"Dissolved oxygen";"mg/l"
818966;81.90;"Sakda";13/10/2007;"Oxygen saturation";"mg/l"
818968;205.40;"Sakda";13/10/2007;"Bicarbonates";"mg/l"
818971;286.00;"Sakda";13/10/2007;"Total dissolved salts";"mg/l"
818972;0.73;"Sakda";13/10/2007;"Ammonium";"mg/l"
818973;5.0e-03;"Sakda";13/10/2007;"Nitrites";"mg/l"
818974;0.99;"Sakda";13/10/2007;"Nitrates";"mg/l"
818975;2.08;"Sakda";13/10/2007;"Total nitrogen";"mg/l"
818976;0.05;"Sakda";13/10/2007;"Orthophosphate-phosphorus";"mg/l"
818977;0.09;"Sakda";13/10/2007;"Total phosphorus";"mg/l"
818978;7.96;"Sakda";13/10/2007;"Silica (SiO2)";"mg/l"
818979;46.60;"Sakda";13/10/2007;"Calcium";"mg/l"
818980;25.90;"Sakda";13/10/2007;"Magnesium";"mg/l"
818981;27.57;"Sakda";13/10/2007;"Chlorides";"mg/l"
818982;32.28;"Sakda";13/10/2007;"Sulphates";"mg/l"
818983;1.78;"Sakda";13/10/2007;"Iron";"mg/l"
818984;0.12;"Sakda";13/10/2007;"Manganese";"mg/l"
818985;35.00;"Sakda";13/10/2007;"Zinc";"µg/l"
818986;15.13;"Sakda";13/10/2007;"Copper";"µg/l"
818987;5.25;"Sakda";13/10/2007;"Chromium";"µg/l"
818988;2.45;"Sakda";13/10/2007;"Lead";"µg/l"
818989;0.47;"Sakda";13/10/2007;"Cadmium";"µg/l"
818990;7.99;"Sakda";13/10/2007;"Nickel";"µg/l"
818991;0.82;"Sakda";13/10/2007;"Biochemical Oxygen";"mg/l"
818992;34.90;"Sakda";13/10/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
818993;4.80;"Sakda";13/10/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
818994;0.19;"Sakda";13/10/2007;"Anionic active surfactants";"mg/l"
818995;4.70;"Sakda";13/10/2007;"Petroleum hydrocarbons";"mg/l"
818997;0.06;"Sakda";13/10/2007;"Atrazine";"µg/l"
818998;0.06;"Sakda";13/10/2007;"Simazine";"µg/l"
818999;0.12;"Sakda";13/10/2007;"Alachlor";"µg/l"
819000;5.0e-03;"Sakda";13/10/2007;"Metolachlor";"µg/l"
819001;5.0e-03;"Sakda";13/10/2007;"Heptachloroepoxide";"µg/l"
819002;5.0e-03;"Sakda";13/10/2007;"Heptachlor";"µg/l"
819003;0.02;"Sakda";13/10/2007;"Endosulfan (alpha)";"µg/l"
819004;0.06;"Sakda";13/10/2007;"Endosulfan (beta)";"µg/l"
819005;0.03;"Sakda";13/10/2007;"p,p-DDT";"µg/l"
819006;0.02;"Sakda";13/10/2007;"p,p-DDD";"µg/l"
819007;0.01;"Sakda";13/10/2007;"p,p-DDE";"µg/l"
819008;5.0e-03;"Sakda";13/10/2007;"alpha-Hexachlorocyclohexane";"µg/l"
819009;5.0e-03;"Sakda";13/10/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
819010;0.01;"Sakda";13/10/2007;"gamma-Hexachlorocyclohexane";"µg/l"
819011;0.01;"Sakda";13/10/2007;"Aldrin";"µg/l"
819012;5.0e-03;"Sakda";13/10/2007;"Dieldrin";"µg/l"
819013;5.0e-03;"Sakda";13/10/2007;"Endrin";"µg/l"
819014;16.00;"Sakda";13/10/2007;"Total coliforms";"mg/l"
819015;16.00;"Sakda";13/10/2007;"Fecal coliforms";"mg/l"
819016;0.00;"Sakda";13/10/2007;"Fecal streptococci";"mg/l"
819017;9.50;"Sakda";10/11/2007;"Water temperature";"C"
819020;9.76;"Sakda";10/11/2007;"Dissolved oxygen";"mg/l"
819021;85.50;"Sakda";10/11/2007;"Oxygen saturation";"mg/l"
819023;136.00;"Sakda";10/11/2007;"Total hardness";"mg/l"
819024;6.00;"Sakda";10/11/2007;"Carbonates";"mg/l"
819025;192.70;"Sakda";10/11/2007;"Bicarbonates";"mg/l"
819028;291.00;"Sakda";10/11/2007;"Total dissolved salts";"mg/l"
819029;0.45;"Sakda";10/11/2007;"Ammonium";"mg/l"
819030;5.0e-03;"Sakda";10/11/2007;"Nitrites";"mg/l"
819031;1.62;"Sakda";10/11/2007;"Nitrates";"mg/l"
819032;2.49;"Sakda";10/11/2007;"Total nitrogen";"mg/l"
819033;0.01;"Sakda";10/11/2007;"Orthophosphate-phosphorus";"mg/l"
819034;0.18;"Sakda";10/11/2007;"Total phosphorus";"mg/l"
819035;5.28;"Sakda";10/11/2007;"Silica (SiO2)";"mg/l"
819036;28.80;"Sakda";10/11/2007;"Sodium";"mg/l"
819037;2.60;"Sakda";10/11/2007;"Potassium";"mg/l"
819038;38.90;"Sakda";10/11/2007;"Calcium";"mg/l"
819039;35.20;"Sakda";10/11/2007;"Magnesium";"mg/l"
819040;27.50;"Sakda";10/11/2007;"Chlorides";"mg/l"
819041;36.00;"Sakda";10/11/2007;"Sulphates";"mg/l"
819042;0.33;"Sakda";10/11/2007;"Iron";"mg/l"
819043;0.07;"Sakda";10/11/2007;"Manganese";"mg/l"
819044;10.00;"Sakda";10/11/2007;"Zinc";"µg/l"
819045;8.94;"Sakda";10/11/2007;"Copper";"µg/l"
819046;1.28;"Sakda";10/11/2007;"Chromium";"µg/l"
819047;9.28;"Sakda";10/11/2007;"Lead";"µg/l"
819048;1.69;"Sakda";10/11/2007;"Cadmium";"µg/l"
819049;0.02;"Sakda";10/11/2007;"Mercury";"µg/l"
819050;3.61;"Sakda";10/11/2007;"Nickel";"µg/l"
819051;3.92;"Sakda";10/11/2007;"Biochemical Oxygen";"mg/l"
819052;31.50;"Sakda";10/11/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
819053;4.00;"Sakda";10/11/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
819054;0.20;"Sakda";10/11/2007;"Anionic active surfactants";"mg/l"
819055;2.58;"Sakda";10/11/2007;"Petroleum hydrocarbons";"mg/l"
819057;0.06;"Sakda";10/11/2007;"Atrazine";"µg/l"
819058;0.06;"Sakda";10/11/2007;"Simazine";"µg/l"
819059;0.16;"Sakda";10/11/2007;"Alachlor";"µg/l"
819060;5.0e-03;"Sakda";10/11/2007;"Metolachlor";"µg/l"
819061;5.0e-03;"Sakda";10/11/2007;"Heptachloroepoxide";"µg/l"
819062;5.0e-03;"Sakda";10/11/2007;"Heptachlor";"µg/l"
819063;5.0e-03;"Sakda";10/11/2007;"Endosulfan (alpha)";"µg/l"
819064;0.02;"Sakda";10/11/2007;"Endosulfan (beta)";"µg/l"
819065;0.01;"Sakda";10/11/2007;"p,p-DDT";"µg/l"
819066;6.0e-03;"Sakda";10/11/2007;"p,p-DDD";"µg/l"
819067;5.0e-03;"Sakda";10/11/2007;"p,p-DDE";"µg/l"
819068;5.0e-03;"Sakda";10/11/2007;"alpha-Hexachlorocyclohexane";"µg/l"
819069;5.0e-03;"Sakda";10/11/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
819070;0.01;"Sakda";10/11/2007;"gamma-Hexachlorocyclohexane";"µg/l"
819071;0.01;"Sakda";10/11/2007;"Aldrin";"µg/l"
819072;5.0e-03;"Sakda";10/11/2007;"Dieldrin";"µg/l"
819073;5.0e-03;"Sakda";10/11/2007;"Endrin";"µg/l"
819074;0.26;"Sakda";10/11/2007;"Total coliforms";"mg/l"
819075;0.17;"Sakda";10/11/2007;"Fecal coliforms";"mg/l"
819076;4.5e-03;"Sakda";10/11/2007;"Fecal streptococci";"mg/l"
819077;5.00;"Sakda";8/12/2007;"Water temperature";"C"
819080;10.80;"Sakda";8/12/2007;"Dissolved oxygen";"mg/l"
819081;86.80;"Sakda";8/12/2007;"Oxygen saturation";"mg/l"
819083;141.00;"Sakda";8/12/2007;"Total hardness";"mg/l"
819084;217.80;"Sakda";8/12/2007;"Bicarbonates";"mg/l"
819087;306.00;"Sakda";8/12/2007;"Total dissolved salts";"mg/l"
819088;0.24;"Sakda";8/12/2007;"Ammonium";"mg/l"
819089;0.04;"Sakda";8/12/2007;"Nitrites";"mg/l"
819090;0.67;"Sakda";8/12/2007;"Nitrates";"mg/l"
819091;1.15;"Sakda";8/12/2007;"Total nitrogen";"mg/l"
819092;0.04;"Sakda";8/12/2007;"Orthophosphate-phosphorus";"mg/l"
819093;0.09;"Sakda";8/12/2007;"Total phosphorus";"mg/l"
819094;6.77;"Sakda";8/12/2007;"Silica (SiO2)";"mg/l"
819095;28.80;"Sakda";8/12/2007;"Sodium";"mg/l"
819096;2.70;"Sakda";8/12/2007;"Potassium";"mg/l"
819097;54.40;"Sakda";8/12/2007;"Calcium";"mg/l"
819098;28.40;"Sakda";8/12/2007;"Magnesium";"mg/l"
819099;27.50;"Sakda";8/12/2007;"Chlorides";"mg/l"
819100;35.40;"Sakda";8/12/2007;"Sulphates";"mg/l"
819101;0.18;"Sakda";8/12/2007;"Iron";"mg/l"
819102;0.06;"Sakda";8/12/2007;"Manganese";"mg/l"
819103;10.00;"Sakda";8/12/2007;"Zinc";"µg/l"
819104;4.92;"Sakda";8/12/2007;"Copper";"µg/l"
819105;4.54;"Sakda";8/12/2007;"Chromium";"µg/l"
819106;0.67;"Sakda";8/12/2007;"Lead";"µg/l"
819107;0.05;"Sakda";8/12/2007;"Cadmium";"µg/l"
819108;0.02;"Sakda";8/12/2007;"Mercury";"µg/l"
819109;1.22;"Sakda";8/12/2007;"Nickel";"µg/l"
819110;3.60;"Sakda";8/12/2007;"Biochemical Oxygen";"mg/l"
819111;25.60;"Sakda";8/12/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
819112;4.10;"Sakda";8/12/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
819113;0.23;"Sakda";8/12/2007;"Anionic active surfactants";"mg/l"
819114;4.70;"Sakda";8/12/2007;"Petroleum hydrocarbons";"mg/l"
819116;0.06;"Sakda";8/12/2007;"Atrazine";"µg/l"
819117;0.06;"Sakda";8/12/2007;"Simazine";"µg/l"
819118;0.04;"Sakda";8/12/2007;"Alachlor";"µg/l"
819119;5.0e-03;"Sakda";8/12/2007;"Metolachlor";"µg/l"
819120;5.0e-03;"Sakda";8/12/2007;"Heptachloroepoxide";"µg/l"
819121;5.0e-03;"Sakda";8/12/2007;"Heptachlor";"µg/l"
819122;0.02;"Sakda";8/12/2007;"Endosulfan (alpha)";"µg/l"
819123;0.02;"Sakda";8/12/2007;"Endosulfan (beta)";"µg/l"
819124;0.02;"Sakda";8/12/2007;"p,p-DDT";"µg/l"
819125;0.02;"Sakda";8/12/2007;"p,p-DDD";"µg/l"
819126;5.0e-03;"Sakda";8/12/2007;"p,p-DDE";"µg/l"
819127;5.0e-03;"Sakda";8/12/2007;"alpha-Hexachlorocyclohexane";"µg/l"
819128;5.0e-03;"Sakda";8/12/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
819129;0.01;"Sakda";8/12/2007;"gamma-Hexachlorocyclohexane";"µg/l"
819130;0.03;"Sakda";8/12/2007;"Aldrin";"µg/l"
819131;5.0e-03;"Sakda";8/12/2007;"Dieldrin";"µg/l"
819132;5.0e-03;"Sakda";8/12/2007;"Endrin";"µg/l"
819133;2.10;"Sakda";8/12/2007;"Total coliforms";"mg/l"
819134;2.10;"Sakda";8/12/2007;"Fecal coliforms";"mg/l"
819135;0.07;"Sakda";8/12/2007;"Fecal streptococci";"mg/l"
889084;2.00;"Boonsri";10/1/2008;"Water temperature";"C"
889087;11.98;"Boonsri";10/1/2008;"Dissolved oxygen";"mg/l"
889088;86.40;"Boonsri";10/1/2008;"Oxygen saturation";"mg/l"
889090;99.60;"Boonsri";10/1/2008;"Total hardness";"mg/l"
889091;207.40;"Boonsri";10/1/2008;"Bicarbonates";"mg/l"
889094;244.00;"Boonsri";10/1/2008;"Total dissolved salts";"mg/l"
889095;0.51;"Boonsri";10/1/2008;"Ammonium";"mg/l"
889096;0.01;"Boonsri";10/1/2008;"Nitrites";"mg/l"
889097;1.17;"Boonsri";10/1/2008;"Nitrates";"mg/l"
889098;0.10;"Boonsri";10/1/2008;"Orthophosphate-phosphorus";"mg/l"
889099;0.19;"Boonsri";10/1/2008;"Total phosphorus";"mg/l"
889100;10.44;"Boonsri";10/1/2008;"Silica (SiO2)";"mg/l"
889101;23.00;"Boonsri";10/1/2008;"Sodium";"mg/l"
889102;3.00;"Boonsri";10/1/2008;"Potassium";"mg/l"
889103;38.86;"Boonsri";10/1/2008;"Calcium";"mg/l"
889104;19.40;"Boonsri";10/1/2008;"Magnesium";"mg/l"
889105;18.26;"Boonsri";10/1/2008;"Chlorides";"mg/l"
889106;31.50;"Boonsri";10/1/2008;"Sulphates";"mg/l"
889108;0.03;"Boonsri";10/1/2008;"Manganese";"mg/l"
889117;3.97;"Boonsri";10/1/2008;"Biochemical Oxygen";"mg/l"
889118;9.04;"Boonsri";10/1/2008;"Chemical Oxygen Demand (Cr)";"mg/l"
889119;2.28;"Boonsri";10/1/2008;"Chemical Oxygen Demand (Mn)";"mg/l"
889120;0.04;"Boonsri";10/1/2008;"Anionic active surfactants";"mg/l"
889123;0.50;"Boonsri";24/1/2008;"Water temperature";"C"
889126;14.04;"Boonsri";24/1/2008;"Dissolved oxygen";"mg/l"
889127;97.10;"Boonsri";24/1/2008;"Oxygen saturation";"mg/l"
889129;14.72;"Boonsri";24/1/2008;"Total hardness";"mg/l"
889130;321.80;"Boonsri";24/1/2008;"Bicarbonates";"mg/l"
889133;360.00;"Boonsri";24/1/2008;"Total dissolved salts";"mg/l"
889134;0.60;"Boonsri";24/1/2008;"Ammonium";"mg/l"
889135;0.01;"Boonsri";24/1/2008;"Nitrites";"mg/l"
889136;1.67;"Boonsri";24/1/2008;"Nitrates";"mg/l"
889137;5.0e-03;"Boonsri";24/1/2008;"Orthophosphate-phosphorus";"mg/l"
889138;0.01;"Boonsri";24/1/2008;"Total phosphorus";"mg/l"
889139;9.14;"Boonsri";24/1/2008;"Silica (SiO2)";"mg/l"
889140;27.00;"Boonsri";24/1/2008;"Sodium";"mg/l"
889141;3.00;"Boonsri";24/1/2008;"Potassium";"mg/l"
889142;63.15;"Boonsri";24/1/2008;"Calcium";"mg/l"
889143;25.22;"Boonsri";24/1/2008;"Magnesium";"mg/l"
889144;24.03;"Boonsri";24/1/2008;"Chlorides";"mg/l"
889145;93.50;"Boonsri";24/1/2008;"Sulphates";"mg/l"
889147;0.03;"Boonsri";24/1/2008;"Manganese";"mg/l"
889156;3.77;"Boonsri";24/1/2008;"Biochemical Oxygen";"mg/l"
889157;12.58;"Boonsri";24/1/2008;"Chemical Oxygen Demand (Cr)";"mg/l"
889158;4.43;"Boonsri";24/1/2008;"Chemical Oxygen Demand (Mn)";"mg/l"
889159;0.05;"Boonsri";24/1/2008;"Anionic active surfactants";"mg/l"
889161;1.0e-03;"Boonsri";24/1/2008;"1,2,4-Trichlorobenzene";"µg/l"
889162;1.0e-03;"Boonsri";24/1/2008;"1,2,3-Trichlorobenzene";"µg/l"
889163;1.0e-03;"Boonsri";24/1/2008;"Pentachlorobenzene";"µg/l"
889164;3.0e-03;"Boonsri";24/1/2008;"Acenaphthene";"µg/l"
889165;4.0e-03;"Boonsri";24/1/2008;"Acenaphthylene";"µg/l"
889166;5.0e-03;"Boonsri";24/1/2008;"Anthracene";"µg/l"
889167;3.5e-03;"Boonsri";24/1/2008;"Benzo(a)anthracene";"µg/l"
